"","slope.pseudo.index","p.pseudo.index","Transcripts","qvalue","feature","rank"
"FAM200B"," -0.016947782","2.189647e-04","  1715",0.0008253336,"DOWN",0.40506329113924
"MLXIPL"," -0.016935506","9.194493e-04","  2126",0.002474905,"DOWN",0.406871609403255
"NDUFB3"," -0.016839406","1.533310e-05","  1354",9.637395e-05,"DOWN",0.408679927667269
"PSMC3"," -0.016715073","2.287499e-04","  1215",0.0008524095,"DOWN",0.412296564195298
"SRP19"," -0.016625774","4.459094e-05","  1850",0.0002320514,"DOWN",0.414104882459313
"GCC2"," -0.016531523","1.235810e-04","  1710",0.0005233581,"DOWN",0.415913200723327
"PFKFB2"," -0.016444631","4.342815e-04","  1321",0.001404948,"DOWN",0.417721518987342
"NDUFC2"," -0.016152940","8.678265e-04","  2554",0.002394549,"DOWN",0.419529837251356
"ROBO2"," -0.016039943","2.287105e-06","  1331",1.96258e-05,"DOWN",0.421338155515371
"CHMP3"," -0.016034885","4.672811e-05","   454",0.0002416144,"DOWN",0.423146473779385
"FKBP3"," -0.015566044","3.525657e-03","  1858",0.006919383,"DOWN",0.4249547920434
"PRPF38B"," -0.015549326","1.940747e-04","  1548",0.0007419175,"DOWN",0.426763110307414
"DEK"," -0.015264749","8.952523e-04","  2193",0.002439219,"DOWN",0.428571428571429
"BPTF"," -0.015247776","1.776222e-03","  1721",0.004117061,"DOWN",0.430379746835443
"RBM34"," -0.015115103","6.583934e-05","  1083",0.0003199238,"DOWN",0.432188065099458
"ZMYND8"," -0.015063742","5.584796e-03","  1470",0.009708642,"DOWN",0.433996383363472
"TMEM37"," -0.015015386","3.559081e-03","  1405",0.00695677,"DOWN",0.435804701627486
"TUBA4A"," -0.015005867","1.189043e-03","  1549",0.003031948,"DOWN",0.437613019891501
"PRR34-AS1"," -0.014980438","1.552763e-05","   429",9.734379e-05,"DOWN",0.439421338155515
"SNRPE"," -0.014793422","2.875166e-06","   987",2.390894e-05,"DOWN",0.443037974683544
"ING2"," -0.014711938","5.046346e-04","  1347",0.001573641,"DOWN",0.444846292947559
"RPL28"," -0.014576972","2.563817e-04","  2521",0.0009218547,"DOWN",0.446654611211573
"TIMM8B"," -0.014520309","3.838568e-07","   822",4.691314e-06,"DOWN",0.448462929475588
"ARPP19"," -0.014458428","1.535692e-03","  1326",0.003701988,"DOWN",0.450271247739602
"SNHG19"," -0.014290158","8.824945e-05","   544",0.0004044535,"DOWN",0.453887884267631
"CASR"," -0.014232827","1.297272e-05","  1260",8.282898e-05,"DOWN",0.455696202531646
"ZSCAN16-AS1"," -0.014227972","7.106197e-07","   496",7.492334e-06,"DOWN",0.45750452079566
"LLGL2"," -0.013706982","1.534011e-04","  1046",0.0006125569,"DOWN",0.459312839059675
"AHI1"," -0.013628559","1.386032e-03","  2192",0.00342595,"DOWN",0.461121157323689
"IMMP1L"," -0.013476527","1.871312e-05","   841",0.0001129255,"DOWN",0.466546112115732
"TTC37"," -0.013378325","2.419637e-03","  1645",0.005209241,"DOWN",0.468354430379747
"TOPORS-AS1"," -0.013330549","2.350579e-05","   524",0.0001364046,"DOWN",0.470162748643761
"ANKRD23"," -0.013177639","3.709328e-05","   577",0.0001990257,"DOWN",0.471971066907776
"PRPF4B"," -0.013155983","4.694145e-04","  1067",0.001490706,"DOWN",0.47377938517179
"C19orf70"," -0.013112490","4.410258e-04","  1633",0.001419177,"DOWN",0.475587703435805
"CDC42BPA"," -0.012924006","2.072063e-03","  1378",0.004651303,"DOWN",0.481012658227848
"COX7B"," -0.012923420","7.739511e-04","  1324",0.002203358,"DOWN",0.482820976491863
"CACNA2D2"," -0.012798338","7.798581e-08","   562",1.2751e-06,"DOWN",0.484629294755877
"SNRPD1"," -0.012760408","3.106809e-03","  1187",0.006285992,"DOWN",0.486437613019892
"FAM177A1"," -0.012665069","7.802864e-04","  1502",0.002216179,"DOWN",0.49005424954792
"ATOX1"," -0.012653811","7.416510e-04","   843",0.002131464,"DOWN",0.491862567811935
"ZMAT2"," -0.012585590","8.845893e-04","  1585",0.002426965,"DOWN",0.493670886075949
"TMED6"," -0.012585145","1.274061e-04","   498",0.0005327264,"DOWN",0.495479204339964
"LSM7"," -0.012509297","2.394321e-04","  1087",0.0008791993,"DOWN",0.497287522603978
"CEBPZ"," -0.012405333","4.309347e-03","  1617",0.007942134,"DOWN",0.499095840867993
"DENR"," -0.012374227","3.523085e-05","   994",0.000191152,"DOWN",0.500904159132007
"COX7A1"," -0.012279320","5.247552e-04","   671",0.001625909,"DOWN",0.506329113924051
"LOC389831"," -0.012224460","7.439062e-06","   399",5.263596e-05,"DOWN",0.508137432188065
"SMAP1"," -0.012217797","1.774974e-04","  1011",0.0006912427,"DOWN",0.50994575045208
"AIMP1"," -0.012153226","4.005959e-03","  1225",0.007537998,"DOWN",0.511754068716094
"SNHG9"," -0.012062518","9.742685e-05","   390",0.0004383407,"DOWN",0.515370705244123
"PDCD10"," -0.012047873","2.959386e-03","  1189",0.006038761,"DOWN",0.517179023508137
"ENY2"," -0.011994451","2.967681e-03","  1262",0.006041022,"DOWN",0.518987341772152
"C21orf58"," -0.011931192","3.581535e-03","  1176",0.006978113,"DOWN",0.524412296564195
"SREK1IP1"," -0.011780900","1.236356e-03","   977",0.003119718,"DOWN",0.528028933092224
"CETN2"," -0.011535321","1.658046e-04","   617",0.0006514215,"DOWN",0.537070524412297
"TCEA3"," -0.011518979","3.931542e-04","   347",0.001297924,"DOWN",0.538878842676311
"LSM3"," -0.011471975","1.660951e-04","  1123",0.0006514215,"DOWN",0.540687160940326
"BTBD3"," -0.011446584","3.168712e-05","   653",0.0001762723,"DOWN",0.54249547920434
"BHLHE41"," -0.011426189","2.514107e-04","   703",0.0009107468,"DOWN",0.544303797468354
"SCD"," -0.011402197","4.771425e-03","  1271",0.008603716,"DOWN",0.546112115732369
"CHD2"," -0.011322059","1.435888e-03","   952",0.003520414,"DOWN",0.549728752260398
"FRA10AC1"," -0.011277653","3.669180e-03","  1335",0.007097446,"DOWN",0.551537070524412
"ACLY"," -0.011263143","1.512535e-03","  1346",0.003663788,"DOWN",0.553345388788427
"CRYBA2"," -0.011108556","2.853387e-03","  1310",0.005891467,"DOWN",0.555153707052441
"TUBGCP2"," -0.011084324","6.184925e-04","   863",0.00185002,"DOWN",0.556962025316456
"FNBP1L"," -0.011051826","2.508216e-03","  1310",0.005338201,"DOWN",0.55877034358047
"C2orf74"," -0.010973519","1.387738e-03","   719",0.003426668,"DOWN",0.560578661844485
"MRPL53"," -0.010945777","4.922476e-03","  1077",0.008798055,"DOWN",0.562386980108499
"VBP1"," -0.010938635","2.200092e-04","   971",0.0008279807,"DOWN",0.564195298372514
"PFDN4"," -0.010927036","3.523142e-03","   817",0.006919383,"DOWN",0.566003616636528
"SUPT5H"," -0.010898740","2.741152e-03","   842",0.005728157,"DOWN",0.567811934900542
"TARDBP"," -0.010691025","4.457997e-04","   896",0.001430734,"DOWN",0.5750452079566
"DDX21"," -0.010562884","3.127081e-03","  1285",0.006305917,"DOWN",0.580470162748644
"MRPL22"," -0.010504327","2.179555e-03","   960",0.004799108,"DOWN",0.582278481012658
"PPY"," -0.010477654","8.501753e-04","   487",0.002362787,"DOWN",0.584086799276673
"NDUFV3"," -0.010468656","3.623319e-05","   992",0.0001957127,"DOWN",0.585895117540687
"SLC16A12"," -0.010441915","2.721222e-05","   460",0.0001542528,"DOWN",0.589511754068716
"DRAP1"," -0.010428844","3.684536e-03","   778",0.007115774,"DOWN",0.591320072332731
"MRPL52"," -0.010294573","8.177805e-04","   733",0.002303743,"DOWN",0.594936708860759
"PRPF6"," -0.010249471","2.141279e-03","  1100",0.004766059,"DOWN",0.596745027124774
"MECP2"," -0.010217417","2.256047e-04","   582",0.000845096,"DOWN",0.598553345388788
"SMIM22"," -0.010208147","1.114190e-05","   640",7.283416e-05,"DOWN",0.600361663652803
"ATP2A3"," -0.010180470","4.807659e-04","   828",0.001518782,"DOWN",0.602169981916817
"WDR45B"," -0.010093322","8.767674e-04","   859",0.002413715,"DOWN",0.605786618444846
"BEX5"," -0.009995748","8.501997e-04","   935",0.002362787,"DOWN",0.61121157323689
"GRAMD3"," -0.009994739","3.413082e-06","   344",2.78087e-05,"DOWN",0.613019891500904
"XPC"," -0.009940066","3.237817e-04","   934",0.001116106,"DOWN",0.614828209764919
"DPYSL2"," -0.009811380","2.384741e-03","   855",0.005139152,"DOWN",0.620253164556962
"RBM23"," -0.009750686","1.689840e-03","  1074",0.003973934,"DOWN",0.622061482820977
"GLO1"," -0.009717778","9.756940e-04","  1400",0.002591074,"DOWN",0.625678119349005
"TMEM256"," -0.009708235","9.007663e-04","   673",0.002443643,"DOWN",0.62748643761302
"KNOP1"," -0.009701706","9.832554e-04","   509",0.00260607,"DOWN",0.629294755877034
"LOC105369635"," -0.009616285","1.610745e-03","   333",0.003843569,"DOWN",0.632911392405063
"C8orf33"," -0.009614242","8.929460e-04","   584",0.00243801,"DOWN",0.634719710669078
"ATP5G1"," -0.009603872","2.174679e-03","  1457",0.004797103,"DOWN",0.638336347197107
"AP1AR"," -0.009601367","9.218852e-04","   681",0.002475453,"DOWN",0.640144665461121
"ST18"," -0.009552881","1.764167e-04","   781",0.0006896671,"DOWN",0.645569620253165
"PREPL"," -0.009541613","1.653225e-04","  1041",0.0006514215,"DOWN",0.647377938517179
"C5orf24"," -0.009527068","1.270159e-04","   776",0.0005327264,"DOWN",0.649186256781193
"TMEM27"," -0.009490895","1.502873e-04","   325",0.0006061241,"DOWN",0.650994575045208
"SYAP1"," -0.009383899","5.493313e-05","  1227",0.0002723987,"DOWN",0.66003616636528
"GTF2F1"," -0.009292002","5.370652e-03","  1507",0.009410741,"DOWN",0.661844484629295
"USP16"," -0.009276627","5.475001e-03","  1576",0.009552086,"DOWN",0.663652802893309
"MRPS5"," -0.009229281","1.719330e-03","  1264",0.004012091,"DOWN",0.669077757685353
"SPRYD7"," -0.009200951","4.675370e-03","   898",0.008481069,"DOWN",0.670886075949367
"TIMM44"," -0.009170918","6.084186e-04","   379",0.001835771,"DOWN",0.672694394213382
"DNM1L"," -0.009144233","7.826394e-04","   900",0.002220256,"DOWN",0.676311030741411
"EPB41L1"," -0.009092483","1.607519e-03","   536",0.003840052,"DOWN",0.678119349005425
"ANKRD11"," -0.009083912","4.748785e-03","  1266",0.00858849,"DOWN",0.679927667269439
"PFDN1"," -0.008894245","4.454309e-03","   829",0.008153411,"DOWN",0.688969258589512
"FLII"," -0.008829869","9.112886e-04","   441",0.002461152,"DOWN",0.690777576853526
"WBP4"," -0.008803279","3.009865e-05","   832",0.0001693827,"DOWN",0.692585895117541
"HEIH"," -0.008524128","4.644283e-03","   586",0.008437328,"DOWN",0.708860759493671
"NDUFA6"," -0.008322832","1.873506e-03","  1448",0.004297273,"DOWN",0.717902350813743
"NEDD8"," -0.008305538","5.432327e-03","  1732",0.00949132,"DOWN",0.719710669077758
"ZBTB7A"," -0.008284019","2.534771e-03","   565",0.005385246,"DOWN",0.723327305605787
"STAG2"," -0.008275137","3.434612e-03","   990",0.006779188,"DOWN",0.725135623869801
"BACE1"," -0.008266939","4.756333e-04","   715",0.001508475,"DOWN",0.726943942133816
"CARHSP1"," -0.008217371","3.749557e-04","   362",0.001256704,"DOWN",0.72875226039783
"C7orf55"," -0.007965525","5.762031e-05","   483",0.0002822533,"DOWN",0.737793851717902
"SNHG25"," -0.007871230","8.030596e-04","   247",0.002267553,"DOWN",0.74502712477396
"A1CF"," -0.007648309","3.904835e-03","   271",0.007401485,"DOWN",0.752260397830018
"ZNF207"," -0.007522399","5.368750e-04","   797",0.001654985,"DOWN",0.757685352622061
"AACS"," -0.007409687","5.218564e-03","   596",0.00919083,"DOWN",0.766726943942134
"ASCL2"," -0.007386700","2.275502e-04","   369",0.000849753,"DOWN",0.770343580470163
"LYRM7"," -0.007168439","5.661053e-03","   671",0.009805986,"DOWN",0.783001808318264
"ZNF271P"," -0.006682425","3.939508e-04","   503",0.001298782,"DOWN",0.802893309222423
"SETD3"," -0.006310265","1.634394e-03","   558",0.003877457,"DOWN",0.822784810126582
"SPDL1"," -0.006083963","3.543208e-03","   240",0.006948025,"DOWN",0.837251356238698
"SYNJ2"," -0.005937610","4.889528e-03","   376",0.008777433,"DOWN",0.842676311030741
"PRPF18"," -0.005807889","9.183290e-04","   383",0.002474905,"DOWN",0.857142857142857
"DIAPH2"," -0.005797922","1.534831e-03","   291",0.003701988,"DOWN",0.860759493670886
"IGF1R"," -0.005682115","5.598509e-03","   446",0.009718519,"DOWN",0.869801084990958
"GOLGA8B"," -0.005063616","3.300011e-03","   395",0.006556295,"DOWN",0.900542495479204
"HMOX2"," -0.005036729","2.989095e-03","   451",0.006078316,"DOWN",0.902350813743219
