name	chrom	txStart	txEnd	name2
NR_038403	chr1	46776954	46808514	MKNK1-AS1
NR_135003	chr1	47037256	47057608	CYP4B1
NM_001319163	chr1	47037256	47057608	CYP4B1
NM_001319161	chr1	47037256	47057608	CYP4B1
NM_001319162	chr1	47037256	47057608	CYP4B1
NM_001136140	chr1	47572055	47617098	CMPK1
NR_046395	chr1	47572055	47597134	CMPK1
NR_046394	chr1	47572055	47617098	CMPK1
NM_178134	chr1	47305746	47356579	CYP4Z1
NM_016308	chr1	47572055	47617098	CMPK1
NM_001286239	chr1	48533630	48710467	SPATA6
NM_001286238	chr1	48533630	48710467	SPATA6
NR_026749	chr1	48339973	48420687	SKINT1L
NM_019073	chr1	48533630	48710467	SPATA6
NR_046839	chr1	49612459	49710344	AGBL4-IT1
NM_007051	chr1	50679522	51198524	FAF1
NM_014372	chr1	51474532	51511707	RNF11
NM_152265	chr1	52294444	52328976	BTF3L4
NM_148906	chr1	51855133	52027479	OSBPL9
NM_024586	chr1	51855133	52027479	OSBPL9
NM_001136497	chr1	52294444	52328976	BTF3L4
NM_001101662	chr1	52027453	52117197	NRDC
NM_001159969	chr1	51592522	51660381	EPS15
NM_148909	chr1	51855133	52027479	OSBPL9
NM_148908	chr1	51855133	52027479	OSBPL9
NM_001981	chr1	51592522	51757583	EPS15
NM_002867	chr1	52146215	52229024	RAB3B
NM_002525	chr1	52027453	52117197	NRDC
NM_001243767	chr1	52294444	52328976	BTF3L4
NM_001242361	chr1	52027453	52116300	NRDC
NR_036662	chr1	51855133	52027479	OSBPL9
NM_001009881	chr1	52661535	52791350	ZCCHC11
NM_001193600	chr1	53165488	53289877	SCP2
NM_006671	chr1	53325438	53380892	SLC1A7
NM_015269	chr1	52661535	52791350	ZCCHC11
NM_002979	chr1	53165488	53289877	SCP2
NM_001307931	chr1	53080770	53132835	ZYG11A
NM_001007098	chr1	53165488	53232492	SCP2
NM_001004339	chr1	53080770	53132835	ZYG11A
NM_001287596	chr1	53346187	53380892	SLC1A7
NM_001193599	chr1	53165488	53289877	SCP2
NM_001193617	chr1	53165488	53289877	SCP2
NM_001287595	chr1	53325438	53380892	SLC1A7
NM_001287597	chr1	53325438	53380892	SLC1A7
NR_109858	chr1	53325438	53380892	SLC1A7
NM_147193	chr1	53744493	53972465	GLIS1
NM_001039715	chr1	54132448	54149347	DIO1
NM_000792	chr1	54132448	54149347	DIO1
NM_001039716	chr1	54132448	54149347	DIO1
NM_213593	chr1	54132448	54149347	DIO1
NR_037641	chr1	54880000	54980916	MROH7-TTC4
NM_001291332	chr1	54880000	54948528	MROH7
NR_026782	chr1	54880000	54948528	MROH7
NM_001039464	chr1	54880000	54948528	MROH7
NM_152607	chr1	55044323	55080525	LEXM
NM_015547	chr1	54786394	54873005	ACOT11
NM_001110533	chr1	55044323	55080525	LEXM
NR_111931	chr1	54880000	54948528	MROH7
NM_015306	chr1	55304619	55453627	USP24
NR_037640	chr1	54880000	54980916	MROH7-TTC4
NR_037639	chr1	54880000	54980916	MROH7-TTC4
NM_147161	chr1	54786394	54848593	ACOT11
NM_003713	chr1	56733006	56817845	PLPP3
NM_000562	chr1	57093030	57156482	C8A
NM_006252	chr1	56883577	56953596	PRKAA2
NM_001004303	chr1	56957064	57057957	C1orf168
NR_034015	chr1	59023410	59137972	LINC01135
NR_034014	chr1	59023410	59137972	LINC01135
NR_108106	chr1	59023410	59137972	LINC01135
NR_027120	chr1	59370195	59385067	HSD52
NM_152377	chr1	60228653	60312030	C1orf87
NM_000775	chr1	60131567	60165058	CYP2J2
NR_134981	chr1	60131567	60165058	CYP2J2
NR_134982	chr1	60131567	60165058	CYP2J2
NM_001145512	chr1	61320121	61701048	NFIA
NM_005595	chr1	61320567	61701048	NFIA
NM_001145511	chr1	61315533	61701048	NFIA
NM_001134673	chr1	61320567	61701048	NFIA
NR_110628	chr1	60897890	61063844	LOC101926964
NM_181712	chr1	62474424	62557671	KANK4
NM_176877	chr1	61980736	62402179	INADL
NM_014288	chr1	63679028	63761532	ITGB3BP
NM_032852	chr1	63022364	63103529	ATG4C
NR_038252	chr1	63397341	63555516	LINC00466
NM_001206739	chr1	63679028	63761532	ITGB3BP
NM_002633	chr1	63831534	63898505	PGM1
NM_178221	chr1	63022364	63103529	ATG4C
NR_045147	chr1	63679028	63761532	ITGB3BP
NM_020925	chr1	64709063	64931329	CACHD1
NM_001293274	chr1	64744184	64931329	CACHD1
NM_005012	chr1	64012277	64419767	ROR1
NM_001083592	chr1	64012277	64381640	ROR1
NM_001003680	chr1	65658922	65868683	LEPR
NM_001198681	chr1	65658986	65674278	LEPROT
NM_203464	chr1	65385819	65470416	AK4
NM_001003679	chr1	65658922	65873699	LEPR
NM_002303	chr1	65658922	65875764	LEPR
NM_013410	chr1	65386437	65470416	AK4
NM_017526	chr1	65658718	65674278	LEPROT
NM_001005353	chr1	65386100	65470416	AK4
NM_002227	chr1	65071493	65204775	JAK1
NM_001198689	chr1	65763959	65873699	LEPR
NM_001198688	chr1	65763959	65864505	LEPR
NM_001198687	chr1	65763959	65868683	LEPR
NM_001256865	chr1	65502964	65654140	DNAJC6
NM_014787	chr1	65502964	65654140	DNAJC6
NM_001308203	chr1	66771839	66989410	SGIP1
NM_001297441	chr1	66151515	66612850	PDE4B
NM_001037339	chr1	66570378	66612850	PDE4B
NM_001037340	chr1	66230886	66612850	PDE4B
NM_032291	chr1	66772226	66989410	SGIP1
NM_001276351	chr1	67330446	67373242	C1orf141
NM_001258216	chr1	67545634	67635171	IL12RB2
NM_001258215	chr1	67545634	67635171	IL12RB2
NM_001258214	chr1	67545634	67635171	IL12RB2
NM_018841	chr1	67939736	68071743	GNG12
NM_015139	chr1	67237602	67292668	SLC35D1
NR_047584	chr1	67545634	67635171	IL12RB2
NM_001559	chr1	67545634	67635171	IL12RB2
NM_001276352	chr1	67330446	67373242	C1orf141
NR_075077	chr1	67330446	67373242	C1orf141
NR_047583	chr1	67545634	67635171	IL12RB2
NM_001319233	chr1	67545634	67635171	IL12RB2
NM_001002292	chr1	68336729	68470817	WLS
NM_001193334	chr1	68363628	68470817	WLS
NM_024911	chr1	68363628	68470872	WLS
NM_000329	chr1	68667094	68688230	RPE65
NM_004675	chr1	68284232	68289902	DIRAS3
NM_030816	chr1	70497272	70593005	ANKRD13C
NM_198714	chr1	71090623	71286079	PTGER3
NM_017768	chr1	70383072	70443949	LRRC40
NR_028292	chr1	71090623	71286079	PTGER3
NR_028294	chr1	71090623	71286079	PTGER3
NM_198717	chr1	71090623	71286079	PTGER3
NM_198716	chr1	71090623	71286079	PTGER3
NR_028293	chr1	71090623	71286079	PTGER3
NR_046217	chr1	71319594	71475994	ZRANB2-AS2
NM_001105659	chr1	74264289	74436459	LRRIQ3
NM_001002912	chr1	74806382	74912010	ERICH3
NR_121671	chr1	74815701	74864370	ERICH3-AS1
NR_121670	chr1	74828006	74864370	ERICH3-AS1
NM_001162916	chr1	74971423	75004948	TYW3
NM_138467	chr1	74971427	75004948	TYW3
NM_015978	chr1	74473658	74782704	TNNI3K
NR_027962	chr1	74971449	75004948	TYW3
NM_030965	chr1	77105773	77302325	ST6GALNAC5
NM_005482	chr1	77327254	77457720	PIGK
NM_015017	chr1	77934261	77998152	USP33
NM_001317102	chr1	78217429	78256236	DNAJB4
NM_201626	chr1	77949925	77998152	USP33
NM_001317100	chr1	78217429	78256236	DNAJB4
NM_001317101	chr1	78217429	78256236	DNAJB4
NM_007034	chr1	78243099	78256236	DNAJB4
NM_015534	chr1	77800688	77920931	ZZZ3
NM_201624	chr1	77934261	77998152	USP33
NR_027310	chr1	78467870	78607735	MGC27382
NM_001317103	chr1	78243099	78256236	DNAJB4
NM_001317099	chr1	78218455	78256236	DNAJB4
NM_001308237	chr1	77800688	77921700	ZZZ3
NM_001039585	chr1	78729315	78778974	PTGFR
NM_022159	chr1	79128036	79245083	ADGRL4
NM_000959	chr1	78729315	78778974	PTGFR
NR_125941	chr1	80774027	80885061	LOC101927412
NR_125940	chr1	80774027	80885061	LOC101927412
NM_012302	chr1	82038669	82231010	ADGRL2
NM_001297706	chr1	82038669	82231010	ADGRL2
NM_001297704	chr1	81938042	82231010	ADGRL2
NM_001297705	chr1	82038669	82231010	ADGRL2
NM_004388	chr1	84791391	84812751	CTBS
NM_001242858	chr1	84402454	84476771	PRKACB
NM_001242861	chr1	84402910	84476771	PRKACB
NM_001242860	chr1	84402910	84476771	PRKACB
NM_001134664	chr1	84540921	84589069	SAMD13
NM_001134663	chr1	84539876	84589069	SAMD13
NM_182948	chr1	84382518	84476771	PRKACB
NM_001010971	chr1	84536636	84589069	SAMD13
NM_207578	chr1	84316245	84443710	PRKACB
NM_024686	chr1	84107644	84237421	TTLL7
NM_002731	chr1	84316245	84476771	PRKACB
NM_001300915	chr1	84402910	84443710	PRKACB
NM_001300916	chr1	84382518	84443710	PRKACB
NM_001242857	chr1	84402454	84476771	PRKACB
NM_001242859	chr1	84402454	84476771	PRKACB
NR_049805	chr1	84032185	84151647	MIR548AP
NM_001300917	chr1	84402454	84443710	PRKACB
NM_001134445	chr1	85556755	85816634	DDAH1
NM_012152	chr1	85051673	85131484	LPAR3
NM_153259	chr1	85163853	85235393	MCOLN2
NM_012137	chr1	85556755	85703477	DDAH1
NM_001288563	chr1	85300568	85371409	WDR63
NM_145172	chr1	85300568	85371409	WDR63
NM_012262	chr1	87152922	87348269	HS2ST1
NM_001134492	chr1	87152922	87336713	HS2ST1
NM_006256	chr1	88922509	89074526	PKN2
NR_110682	chr1	88775783	88923475	PKN2-AS1
NM_001134476	chr1	89762984	89836008	LRRC8B
NM_032270	chr1	89871231	89957682	LRRC8C
NM_018284	chr1	89244947	89261137	GBP3
NR_003133	chr1	89645825	89663081	GBP1P1
NM_207398	chr1	89370021	89414311	GBP7
NR_135007	chr1	89244947	89261137	GBP3
NM_001319179	chr1	89244947	89261137	GBP3
NM_001319180	chr1	89244947	89261137	GBP3
NM_001319181	chr1	89247114	89261137	GBP3
NM_001195684	chr1	91918487	92144147	TGFBR3
NM_003243	chr1	91918487	92124424	TGFBR3
NM_001195683	chr1	91918487	92124424	TGFBR3
NM_001134420	chr1	91739252	91763909	CDC7
NM_001134419	chr1	91738991	91763909	CDC7
NM_003503	chr1	91738991	91763909	CDC7
NM_001017975	chr1	91498910	91643014	HFM1
NR_036634	chr1	91918487	92124424	TGFBR3
NM_001006605	chr1	93080304	93199667	FAM69A
NM_005665	chr1	92746840	93030549	EVI5
NM_001308248	chr1	92746840	93030549	EVI5
NM_001252269	chr1	93080304	93199667	FAM69A
NM_015237	chr1	92405196	92422868	KIAA1107
NM_001252270	chr1	93080304	93199667	FAM69A
NM_001252273	chr1	93070873	93199667	FAM69A
NM_053274	chr1	92484542	92537154	GLMN
NM_001319683	chr1	92484542	92537154	GLMN
NR_135089	chr1	92484542	92537154	GLMN
NM_000350	chr1	94230981	94359293	ABCA4
NM_003567	chr1	93799930	93919982	BCAR3
NM_001164473	chr1	93686275	93792806	FNBP1L
NM_001261408	chr1	93799930	94085294	BCAR3
NM_206886	chr1	93418860	93516875	CCDC18
NM_001024948	chr1	93686275	93792806	FNBP1L
NM_001938	chr1	93584065	93600736	DR1
NM_014597	chr1	94107601	94117350	DNTTIP2
NM_001306076	chr1	93418860	93516875	CCDC18
NM_017737	chr1	93686275	93792806	FNBP1L
NM_001261410	chr1	93799930	93852290	BCAR3
NM_001261409	chr1	93799930	93919514	BCAR3
NM_001839	chr1	95135092	95165367	CNN3
NM_001286055	chr1	95135092	95165367	CNN3
NM_001286056	chr1	95135092	95163952	CNN3
NM_001305242	chr1	95220866	95311095	ALG14
NR_131032	chr1	95220866	95311095	ALG14
NM_144988	chr1	95220866	95311095	ALG14
NR_104131	chr1	94895676	95058425	LINC01057
NM_001300988	chr1	96959748	97053193	PTBP2
NM_001300987	chr1	96959748	97053193	PTBP2
NM_021190	chr1	96959748	97053193	PTBP2
NR_125356	chr1	96960781	97053193	PTBP2
NR_110693	chr1	96492212	96612269	LOC101928241
NR_125357	chr1	96959748	97053193	PTBP2
NM_001300986	chr1	96959748	97053193	PTBP2
NM_001300989	chr1	96959748	97053193	PTBP2
NM_001300985	chr1	96959748	97053193	PTBP2
NM_001300990	chr1	96959748	97053193	PTBP2
NM_001160301	chr1	97957901	98159203	DPYD
NM_001037317	chr1	99128388	99243037	PLPPR5
NR_033940	chr1	99242419	99386996	LOC100129620
NM_015976	chr1	98899823	98998644	SNX7
NM_152238	chr1	98899823	98998644	SNX7
NR_033716	chr1	98899823	98998644	SNX7
NM_001010861	chr1	99128388	99243037	PLPPR5
NM_000645	chr1	100099353	100162167	AGL
NM_000643	chr1	100088632	100162167	AGL
NM_000644	chr1	100088632	100162167	AGL
NM_000646	chr1	100089118	100162167	AGL
NM_144620	chr1	100386591	100416417	LRRC39
NM_000642	chr1	100088227	100162167	AGL
NM_000028	chr1	100088632	100162167	AGL
NM_001256387	chr1	100386591	100416417	LRRC39
NM_001256386	chr1	100386591	100416417	LRRC39
NM_001256385	chr1	100386591	100416417	LRRC39
NR_126402	chr1	101561980	101615457	LINC01307
NM_001144884	chr1	101134219	101219899	SLC30A7
NM_133496	chr1	101134221	101219899	SLC30A7
NR_109849	chr1	101263989	101325523	LOC102606465
NR_110211	chr1	102040710	102235378	OLFM3
NR_110210	chr1	102040710	102235378	OLFM3
NM_058170	chr1	102040710	102235378	OLFM3
NM_001288823	chr1	102040710	102235378	OLFM3
NM_001854	chr1	103114610	103346640	COL11A1
NM_080630	chr1	103114610	103346640	COL11A1
NM_080629	chr1	103114610	103346640	COL11A1
NM_001190709	chr1	103114610	103346640	COL11A1
NR_134980	chr1	103114610	103346640	COL11A1
NR_031679	chr1	105130113	105476802	MIR548H3
NM_014917	chr1	107484062	107829044	NTNG1
NM_001113228	chr1	107492213	107829044	NTNG1
NM_001113226	chr1	107492213	107829044	NTNG1
NM_001312688	chr1	107484062	107829044	NTNG1
NM_001010883	chr1	108904493	108983472	FAM102B
NM_213651	chr1	108478866	108536954	SLC25A24
NM_013386	chr1	108478866	108544503	SLC25A24
NM_001134404	chr1	109838223	109844586	CYB561D1
NM_006513	chr1	109558037	109582327	SARS
NM_152763	chr1	109160042	109201249	AKNAD1
NM_001205228	chr1	109653709	109737502	SORT1
NM_139156	chr1	109963957	109976200	AMPD2
NM_001308170	chr1	109965058	109976200	AMPD2
NM_002959	chr1	109653710	109742090	SORT1
NM_004037	chr1	109964725	109976200	AMPD2
NM_001134402	chr1	109838180	109844586	CYB561D1
NM_001134400	chr1	109838223	109844586	CYB561D1
NM_001134403	chr1	109838223	109844586	CYB561D1
NM_182580	chr1	109838223	109844586	CYB561D1
NM_001257360	chr1	109963957	109976200	AMPD2
NM_001257361	chr1	109968132	109976200	AMPD2
NR_049760	chr1	109160042	109202387	AKNAD1
NM_001242675	chr1	110348092	110367887	AHCYL1
NM_001242674	chr1	110345071	110367887	AHCYL1
NM_001242673	chr1	110328909	110367887	AHCYL1
NM_006621	chr1	110328909	110367887	AHCYL1
NM_002232	chr1	111016596	111019178	KCNA3
NM_001242676	chr1	110348092	110367887	AHCYL1
NR_102697	chr1	110751953	110760419	LAMTOR5-AS1
NM_001688	chr1	111793265	111806048	ATP5F1
NM_019099	chr1	112066208	112083569	FAM212B
NM_198926	chr1	112066208	112099942	FAM212B
NM_024901	chr1	111530113	111544848	DENND2D
NM_001271833	chr1	111530113	111548683	DENND2D
NM_006135	chr1	112963597	113015764	CAPZA1
NM_004185	chr1	112810685	112865433	WNT2B
NM_024494	chr1	112852892	112865433	WNT2B
NM_001291880	chr1	112810685	112865433	WNT2B
NM_012411	chr1	114157955	114215904	PTPN22
NM_001193431	chr1	114157955	114215904	PTPN22
NM_001142782	chr1	113734997	114030068	MAGI3
NM_015967	chr1	114157955	114215904	PTPN22
NM_152900	chr1	113734997	114030068	MAGI3
NR_125965	chr1	114156756	114245382	AP4B1-AS1
NR_103777	chr1	113355831	113417247	LOC100996251
NM_001308297	chr1	114157955	114215904	PTPN22
NM_003176	chr1	115198946	115339513	SYCP1
NM_001256404	chr1	114928718	115014255	DENND2C
NM_015906	chr1	114736921	114855304	TRIM33
NM_001242891	chr1	115061056	115102194	CSDE1
NM_001130523	chr1	115061056	115102194	CSDE1
NR_104211	chr1	115198946	115339513	SYCP1
NM_001282542	chr1	115198946	115339513	SYCP1
NM_001007553	chr1	115061056	115102194	CSDE1
NM_001282541	chr1	115198946	115339513	SYCP1
NM_001242893	chr1	115061056	115102194	CSDE1
NM_001242892	chr1	115061056	115102194	CSDE1
NM_198459	chr1	114928718	115014255	DENND2C
NM_007158	chr1	115061056	115102194	CSDE1
NM_033020	chr1	114736921	114855304	TRIM33
NM_138959	chr1	115986096	116042368	VANGL1
NM_001172412	chr1	115986772	116042368	VANGL1
NM_001172411	chr1	115986096	116042368	VANGL1
NM_020440	chr1	117254067	117334503	PTGFRN
NM_001013643	chr1	117038256	117050748	C1orf137
NR_125972	chr1	116767868	116822971	LOC101929023
NM_017709	chr1	117950126	117972534	FAM46C
NM_006699	chr1	117711607	117869843	MAN1A2
NM_001135589	chr1	118220856	118273825	GDAP2
NM_017686	chr1	118207629	118273825	GDAP2
NM_152380	chr1	119227188	119333702	TBX15
NM_201263	chr1	119375361	119484818	WARS2
NM_015836	chr1	119375361	119484818	WARS2
NR_126447	chr1	119391550	119407433	WARS2-IT1
NM_006623	chr1	120055941	120088372	PHGDH
NM_001200001	chr1	120279258	120413840	NOTCH2
NM_024408	chr1	120255698	120413840	NOTCH2
NR_003955	chr1	120962432	121015209	EMBP1
NM_001037675	chr1	143326315	143541764	NBPF9
NR_102405	chr1	143326315	143541764	NBPF8
NM_001037501	chr1	143326315	143541764	NBPF8
NR_102404	chr1	143326315	143541764	NBPF8
NM_022359	chr1	143663117	143787543	PDE4DIP
NM_002614	chr1	144439022	144475563	PDZK1
NM_001201326	chr1	144439022	144475563	PDZK1
NM_001201325	chr1	144439022	144475563	PDZK1
NM_032305	chr1	144167592	144181744	POLR3GL
NM_001303456	chr1	144302023	144322025	POLR3C
NM_006468	chr1	144302023	144322401	POLR3C
NR_104217	chr1	144001126	144081660	NBPF25P
NR_038423	chr1	145320537	145456323	LINC00624
NR_103871	chr1	145093308	145110792	PRKAB2
NR_103870	chr1	145093308	145110792	PRKAB2
NR_046070	chr1	145180914	145234071	CHD1L
NM_005399	chr1	145093308	145110792	PRKAB2
NM_004326	chr1	145479894	145564644	BCL9
NM_004284	chr1	145180914	145234071	CHD1L
NR_024442	chr1	144957518	144981223	LOC728989
NM_024568	chr1	145180914	145234071	CHD1L
NM_001256338	chr1	145180914	145234071	CHD1L
NM_001256337	chr1	145180914	145234071	CHD1L
NM_001256336	chr1	145180914	145234071	CHD1L
NM_001039703	chr1	146042569	146713415	NBPF10
NM_016334	chr1	145867129	145932377	GPR89B
NM_015383	chr1	146616872	146713380	NBPF14
NM_001277444	chr1	146616872	146713553	NBPF9
NM_001037501	chr1	146040946	146713553	NBPF8
NR_102405	chr1	146040946	146713553	NBPF8
NR_102404	chr1	146040946	146713553	NBPF8
NM_001243772	chr1	148504422	148508233	APH1A
NM_001243771	chr1	148504422	148508233	APH1A
NM_001077628	chr1	148504422	148508233	APH1A
NM_001279355	chr1	148306348	148384129	VPS45
NM_020205	chr1	148178852	148249310	OTUD7B
NM_001279354	chr1	148306348	148384129	VPS45
NM_016022	chr1	148504422	148508233	APH1A
NR_045035	chr1	148504422	148508233	APH1A
NR_045034	chr1	148504422	148508233	APH1A
NR_045033	chr1	148504422	148508233	APH1A
NM_007259	chr1	148305973	148384129	VPS45
NM_015203	chr1	148603210	148715665	RPRD2
NM_001297674	chr1	148603210	148715665	RPRD2
NM_001297673	chr1	148603210	148715665	RPRD2
NM_001279353	chr1	148305973	148384129	VPS45
NR_103998	chr1	148306348	148384129	VPS45
NM_001194937	chr1	149641823	149698565	POGZ
NM_001038707	chr1	149290070	149298749	CDC42SE1
NM_001126337	chr1	149779404	149822683	TUFT1
NM_015100	chr1	149641823	149698565	POGZ
NM_001198775	chr1	149530896	149566757	PI4KB
NM_001198774	chr1	149530896	149566815	PI4KB
NM_001198773	chr1	149530896	149566757	PI4KB
NM_001271088	chr1	149415399	149429313	VPS72
NM_001271087	chr1	149415399	149429313	VPS72
NM_145796	chr1	149641823	149698565	POGZ
NM_005997	chr1	149415399	149429313	VPS72
NM_001301317	chr1	149779408	149822677	TUFT1
NM_001194938	chr1	149641823	149698565	POGZ
NM_020127	chr1	149779404	149822683	TUFT1
NM_002651	chr1	149530896	149566757	PI4KB
NM_020239	chr1	149290070	149298749	CDC42SE1
NR_103778	chr1	150552558	150605792	FLG-AS1
NM_001136003	chr1	150076962	150079657	C2CD4D
NR_103779	chr1	150576167	150605792	FLG-AS1
NM_001319198	chr1	151629131	151661683	S100A8
NM_020452	chr1	152566899	152590404	ATP8B2
NM_001193495	chr1	152821157	152845400	ADAR
NM_181359	chr1	152644292	152708550	IL6R
NM_001159484	chr1	152231789	152394216	NUP210L
NM_207308	chr1	152231789	152394216	NUP210L
NM_001111	chr1	152821157	152847348	ADAR
NM_014856	chr1	152168600	152185778	DENND4B
NM_000565	chr1	152644292	152708550	IL6R
NM_001025107	chr1	152821157	152867080	ADAR
NM_001005855	chr1	152564659	152576947	ATP8B2
NM_015841	chr1	152821157	152847348	ADAR
NM_015840	chr1	152821157	152847348	ADAR
NM_001282861	chr1	154000876	154093710	GON4L
NM_001282860	chr1	153986072	154093710	GON4L
NM_001282858	chr1	153986072	154093710	GON4L
NM_001282856	chr1	153986072	154095815	GON4L
NM_018489	chr1	153571675	153798948	ASH1L
NM_006589	chr1	153483619	153491898	FAM189B
NM_001184892	chr1	153222393	153228112	FLAD1
NM_001184891	chr1	153222393	153232211	FLAD1
NM_198264	chr1	153483619	153491898	FAM189B
NM_032292	chr1	154000876	154093710	GON4L
NM_001267608	chr1	153483619	153491898	FAM189B
NM_201398	chr1	153222393	153232211	FLAD1
NM_025207	chr1	153222393	153232211	FLAD1
NM_022367	chr1	154389945	154414166	SEMA4A
NM_020131	chr1	154271708	154290240	UBQLN4
NM_178229	chr1	154761820	154809020	IQGAP3
NM_001193300	chr1	154389945	154414166	SEMA4A
NM_006365	chr1	154640678	154665808	C1orf61
NM_001193302	chr1	154389992	154414166	SEMA4A
NM_001193301	chr1	154386358	154414166	SEMA4A
NM_001007792	chr1	155052165	155118266	NTRK1
NM_001304342	chr1	154271708	154290240	UBQLN4
NR_033946	chr1	156368457	156377054	LOC646268
NM_003126	chr1	156847119	156923130	SPTA1
NM_020125	chr1	158063102	158073906	SLAMF8
NR_038849	chr1	158197637	158215500	LINC01133
NM_021189	chr1	157408000	157439556	CADM3
NM_001127173	chr1	157408037	157439556	CADM3
NM_001134233	chr1	158070887	158091761	C1orf204
NM_021181	chr1	158975470	158991232	SLAMF7
NM_003037	chr1	158846232	158883725	SLAMF1
NM_017625	chr1	159112953	159121584	ITLN1
NM_001282596	chr1	158975470	158991232	SLAMF7
NM_001282595	chr1	158975470	158991232	SLAMF7
NM_001282594	chr1	158975470	158991232	SLAMF7
NM_001282593	chr1	158975470	158991232	SLAMF7
NM_001282592	chr1	158975470	158991232	SLAMF7
NR_104401	chr1	158846232	158883725	SLAMF1
NM_001184716	chr1	158721443	158759676	SLAMF6
NR_028104	chr1	158452128	158498942	DCAF8
NR_028103	chr1	158452128	158498942	DCAF8
NR_104400	chr1	158846232	158883725	SLAMF1
NM_001184715	chr1	158721443	158759676	SLAMF6
NM_001184714	chr1	158721443	158759676	SLAMF6
NM_001282590	chr1	158975470	158991232	SLAMF7
NM_001282589	chr1	158975470	158991232	SLAMF7
NM_001282588	chr1	158975470	158991232	SLAMF7
NM_001282591	chr1	158975470	158991232	SLAMF7
NM_016946	chr1	159231624	159257757	F11R
NM_015726	chr1	158452128	158498974	DCAF8
NM_052931	chr1	158721443	158759676	SLAMF6
NR_104399	chr1	158846232	158883725	SLAMF1
NM_007348	chr1	160002657	160200484	ATF6
NM_001190828	chr1	159899528	159915068	FCGR2B
NM_001002274	chr1	159899528	159915068	FCGR2B
NM_004001	chr1	159899528	159915068	FCGR2B
NM_001002273	chr1	159899528	159915068	FCGR2B
NM_001102566	chr1	159495140	159521864	PCP4L1
NM_001002275	chr1	159899528	159915068	FCGR2B
NM_006182	chr1	160868851	161016871	DDR2
NM_001014796	chr1	160868851	161016871	DDR2
NM_003115	chr1	160797919	160836257	UAP1
NM_001204963	chr1	162795220	163087684	PBX1
NM_001204961	chr1	162795220	163087684	PBX1
NM_002585	chr1	162795220	163087684	PBX1
NM_012474	chr1	164063355	164147479	UCK2
NM_001017961	chr1	164305879	164402582	FAM78B
NM_001256165	chr1	163960151	164004783	TMCO1
NM_001256164	chr1	163960151	164004783	TMCO1
NM_019026	chr1	163960151	164004783	TMCO1
NR_045818	chr1	163960151	164004783	TMCO1
NM_001198786	chr1	165456689	165663206	POU2F1
NM_199351	chr1	165149064	165211185	ILDR2
NM_002697	chr1	165456689	165663206	POU2F1
NR_037163	chr1	165456746	165663206	POU2F1
NR_110811	chr1	165411222	165431666	LINC01363
